frame,t,activity,outlet,liquid,disturbed,outside_ratio,blobs,contrast,noise_sigma,threshold,flowing,became_flowing,finished
209,6.9667,0.0,0.0,0,0,0.07002,0.0,0.0,0.514,12.0,0,0,0
210,7.0,0.0,0.0,0,0,0.06846,0.0,0.0,0.518,12.0,0,0,0
211,7.0333,0.0,0.0,0,0,0.07185,0.0,0.0,0.518,12.0,0,0,0
212,7.0667,0.0,0.0,0,0,0.0764,0.0,0.0,0.525,12.0,0,0,0
213,7.1,0.0,0.0,0,0,0.07901,0.0,0.0,0.505,12.0,0,0,0
214,7.1333,0.0,0.0,0,0,0.07862,0.0,0.0,0.505,12.0,0,0,0
215,7.1667,0.0,0.0,0,0,0.07099,0.0,0.0,0.501,12.0,0,0,0
216,7.2,0.0,0.0,0,0,0.0676,0.0,0.0,0.591,12.0,0,0,0
217,7.2333,0.0,0.0,0,0,0.06464,0.0,0.0,0.574,12.0,0,0,0
218,7.2667,0.0,0.0,0,0,0.06452,0.0,0.0,0.567,12.0,0,0,0
219,7.3,0.0,0.0,0,0,0.06717,0.0,0.0,0.553,12.0,0,0,0
220,7.3333,0.0,0.0,0,0,0.06974,0.0,0.0,0.548,12.0,0,0,0
221,7.3667,0.0,0.0,0,0,0.07473,0.0,0.0,0.541,12.0,0,0,0
222,7.4,0.0,0.0,0,0,0.06643,0.0,0.0,0.537,12.0,0,0,0
223,7.4333,0.0,0.0,0,0,0.05993,0.0,0.0,0.521,12.0,0,0,0
224,7.4667,0.0,0.0,0,0,0.05802,0.0,0.0,0.544,12.0,0,0,0
225,7.5,0.26852,0.0,1,0,0.06059,6.0,10.835,0.55,12.0,0,0,0
226,7.5333,0.26389,0.0,1,0,0.06059,6.0,10.88,0.568,12.0,0,0,0
227,7.5667,0.0,0.0,0,0,0.06238,0.0,0.0,0.562,12.0,0,0,0
228,7.6,0.0,0.0,0,0,0.06569,0.0,0.0,0.579,12.0,0,0,0
229,7.6333,0.0,0.0,0,0,0.06223,0.0,0.0,0.517,12.0,0,0,0
230,7.6667,0.0,0.0,0,0,0.0574,0.0,0.0,0.503,12.0,0,0,0
231,7.7,0.4537,0.0,1,0,0.05343,1.0,12.36,0.517,12.0,0,0,0
232,7.7333,0.05556,0.0,1,0,0.05424,1.0,12.502,0.527,12.0,0,0,0
233,7.7667,0.31481,0.20833,1,0,0.05467,1.0,12.065,0.531,12.0,0,0,0
234,7.8,0.34259,0.1875,1,0,0.05849,1.0,12.002,0.541,12.0,0,0,0
235,7.8333,0.83333,0.25,1,0,0.05724,1.0,13.788,0.542,12.0,0,0,0
236,7.8667,0.83333,0.25,1,0,0.05701,1.0,13.779,0.549,12.0,0,0,0
237,7.9,0.0,0.0,0,0,0.05759,0.0,0.0,0.541,12.0,0,0,0
238,7.9333,0.0,0.0,0,0,0.05697,0.0,0.0,0.511,12.0,0,0,0
239,7.9667,0.0,0.0,0,0,0.05241,0.0,0.0,0.516,12.0,0,0,0
240,8.0,0.19444,0.20833,1,0,0.05167,1.0,11.644,0.609,12.0,0,0,0
241,8.0333,0.41667,0.0,1,0,0.05888,2.0,11.792,0.611,12.0,0,0,0
242,8.0667,0.4213,0.0,1,0,0.05861,2.0,11.772,0.629,12.0,0,0,0
