frame,t,activity,outlet,liquid,disturbed,outside_ratio,blobs,contrast,noise_sigma,threshold,flowing,became_flowing,finished
193,6.4333,0.90278,0.5625,1,0,0.00343,1.0,15.649,0.277,12.0,1,0,0
194,6.4667,0.90278,0.5625,1,0,0.00343,1.0,15.594,0.267,12.0,1,0,0
195,6.5,0.90278,0.5625,1,0,0.00343,1.0,15.636,0.266,12.0,1,0,0
196,6.5333,0.90278,0.5625,1,0,0.00343,1.0,15.607,0.269,12.0,1,0,0
197,6.5667,0.90278,0.5625,1,0,0.00343,1.0,15.607,0.267,12.0,1,0,0
198,6.6,0.90278,0.5625,1,0,0.00343,1.0,15.552,0.276,12.0,1,0,0
199,6.6333,0.90278,0.5625,1,0,0.00347,1.0,15.557,0.276,12.0,1,0,0
200,6.6667,0.90278,0.5625,1,0,0.00358,1.0,15.502,0.276,12.0,1,0,0
201,6.7,0.90278,0.5625,1,0,0.0037,1.0,15.553,0.273,12.0,1,0,0
202,6.7333,0.90278,0.5625,1,0,0.00358,1.0,15.469,0.272,12.0,1,0,0
203,6.7667,0.90278,0.5625,1,0,0.00358,1.0,15.441,0.271,12.0,1,0,0
204,6.8,0.90278,0.5625,1,0,0.0037,1.0,15.392,0.303,12.0,1,0,0
205,6.8333,0.90278,0.5625,1,0,0.00389,1.0,15.421,0.285,12.0,1,0,0
206,6.8667,0.90278,0.5625,1,0,0.00389,1.0,15.496,0.277,12.0,1,0,0
207,6.9,0.90278,0.5625,1,0,0.00389,1.0,15.53,0.274,12.0,1,0,0
208,6.9333,0.90278,0.5625,1,0,0.00389,1.0,15.509,0.272,12.0,1,0,0
209,6.9667,0.90278,0.5625,1,0,0.00389,1.0,15.442,0.273,12.0,1,0,0
210,7.0,0.90278,0.5625,1,0,0.00389,1.0,15.455,0.27,12.0,1,0,0
211,7.0333,0.90278,0.5625,1,0,0.00389,1.0,15.493,0.274,12.0,1,0,0
212,7.0667,0.90278,0.5625,1,0,0.00389,1.0,15.432,0.268,12.0,1,0,0
213,7.1,0.90278,0.5625,1,0,0.00389,1.0,15.447,0.272,12.0,1,0,0
214,7.1333,0.90278,0.5625,1,0,0.00389,1.0,15.429,0.27,12.0,1,0,0
215,7.1667,0.90278,0.5625,1,0,0.00389,1.0,15.526,0.276,12.0,1,0,0
216,7.2,0.90278,0.5625,1,0,0.0037,1.0,15.364,0.312,12.0,1,0,0
217,7.2333,0.90278,0.5625,1,0,0.0037,1.0,15.448,0.281,12.0,1,0,0
218,7.2667,0.90278,0.5625,1,0,0.00362,1.0,15.476,0.278,12.0,1,0,0
219,7.3,0.90278,0.5625,1,0,0.00378,1.0,15.456,0.285,12.0,1,0,0
220,7.3333,0.90278,0.5625,1,0,0.00366,1.0,15.468,0.279,12.0,1,0,0
221,7.3667,0.90278,0.5625,1,0,0.00389,1.0,15.477,0.285,12.0,1,0,0
222,7.4,0.90278,0.5625,1,0,0.00389,1.0,15.475,0.285,12.0,1,0,0
223,7.4333,0.90278,0.5625,1,0,0.00389,1.0,15.521,0.278,12.0,1,0,0
224,7.4667,0.90278,0.5625,1,0,0.00378,1.0,15.477,0.277,12.0,1,0,0
225,7.5,0.90278,0.5625,1,0,0.00378,1.0,15.451,0.283,12.0,1,0,0
226,7.5333,0.90278,0.5625,1,0,0.00378,1.0,15.525,0.288,12.0,1,0,0
227,7.5667,0.90278,0.5625,1,0,0.00386,1.0,15.467,0.291,12.0,1,0,0
