frame,t,activity,outlet,liquid,disturbed,outside_ratio,blobs,contrast,noise_sigma,threshold,flowing,became_flowing,finished
291,9.7,0.90278,0.5625,1,0,0.00288,1.0,14.737,0.848,12.0,1,0,0
292,9.7333,0.90278,0.5625,1,0,0.00261,1.0,14.662,0.842,12.0,1,0,0
293,9.7667,0.90278,0.5625,1,0,0.00234,1.0,14.481,0.799,12.0,1,0,0
294,9.8,0.89815,0.54167,1,0,0.00234,1.0,14.514,0.778,12.0,1,0,0
295,9.8333,0.89815,0.54167,1,0,0.00269,1.0,14.77,0.788,12.0,1,0,0
296,9.8667,0.90278,0.5625,1,0,0.00312,1.0,14.837,0.808,12.0,1,0,0
297,9.9,0.90278,0.5625,1,0,0.00312,1.0,14.789,0.84,12.0,1,0,0
298,9.9333,0.90278,0.5625,1,0,0.00312,1.0,14.756,0.862,12.0,1,0,0
299,9.9667,0.90278,0.5625,1,0,0.00284,1.0,14.739,0.885,12.0,1,0,0
300,10.0,0.89815,0.54167,1,0,0.00265,1.0,14.782,0.849,12.0,1,0,0
301,10.0333,0.89815,0.54167,1,0,0.003,1.0,14.735,0.818,12.0,1,0,0
302,10.0667,0.89815,0.54167,1,0,0.00269,1.0,14.708,0.823,12.0,1,0,0
303,10.1,0.89815,0.54167,1,0,0.00276,1.0,14.759,0.848,12.0,1,0,0
304,10.1333,0.89815,0.54167,1,0,0.00288,1.0,14.673,0.86,12.0,1,0,0
305,10.1667,0.89815,0.54167,1,0,0.0028,1.0,14.736,0.905,12.0,1,0,0
306,10.2,0.89352,0.52083,1,0,0.00276,1.0,14.696,0.93,12.0,1,0,0
307,10.2333,0.89352,0.52083,1,0,0.00276,1.0,14.728,0.936,12.0,1,0,0
308,10.2667,0.89815,0.54167,1,0,0.00269,1.0,14.735,0.932,12.0,1,0,0
309,10.3,0.89815,0.54167,1,0,0.00241,1.0,14.766,0.91,12.0,1,0,0
310,10.3333,0.90278,0.5625,1,0,0.00241,1.0,14.736,0.913,12.0,1,0,0
311,10.3667,0.90278,0.5625,1,0,0.00269,1.0,14.721,0.905,12.0,1,0,0
312,10.4,0.89815,0.54167,1,0,0.00234,1.0,14.844,0.982,12.0,1,0,0
313,10.4333,0.89815,0.54167,1,0,0.00234,1.0,14.811,0.969,12.0,1,0,0
314,10.4667,0.88889,0.5,1,0,0.00265,1.0,14.746,0.973,12.0,1,0,0
315,10.5,0.88889,0.5,1,0,0.00261,1.0,14.698,0.984,12.0,1,0,0
316,10.5333,0.88889,0.5,1,0,0.00261,1.0,14.756,0.993,12.0,1,0,0
317,10.5667,0.88889,0.5,1,0,0.00284,1.0,14.814,0.987,12.0,1,0,0
318,10.6,0.90278,0.5625,1,0,0.00292,1.0,14.858,0.962,12.0,1,0,0
319,10.6333,0.90278,0.5625,1,0,0.0028,1.0,14.795,0.959,12.0,1,0,0
320,10.6667,0.89815,0.54167,1,0,0.00269,1.0,14.661,0.972,12.0,1,0,0
321,10.7,0.89815,0.54167,1,0,0.00273,1.0,14.656,0.985,12.0,1,0,0
322,10.7333,0.89815,0.54167,1,0,0.00253,1.0,14.61,1.006,12.0,1,0,0
323,10.7667,0.89815,0.54167,1,0,0.00253,1.0,14.644,1.019,12.0,1,0,0
324,10.8,0.89815,0.54167,1,0,0.00265,1.0,14.42,1.09,12.0,1,0,0
325,10.8333,0.89815,0.54167,1,0,0.00273,1.0,14.563,1.061,12.0,1,0,0
326,10.8667,0.89815,0.54167,1,0,0.00265,1.0,14.552,1.053,12.0,1,0,0
327,10.9,0.89815,0.54167,1,0,0.00273,1.0,14.584,1.042,12.0,1,0,0
328,10.9333,0.91667,0.625,1,0,0.00269,2.0,14.549,1.048,12.0,1,0,0
329,10.9667,0.92593,0.66667,1,0,0.00296,4.0,14.358,1.052,12.0,1,0,0
330,11.0,0.92593,0.66667,1,0,0.003,4.0,14.388,1.055,12.0,1,0,0
331,11.0333,0.91667,0.625,1,0,0.00261,2.0,14.571,1.053,12.0,1,0,0
332,11.0667,0.91204,0.60417,1,0,0.00257,2.0,14.577,1.051,12.0,1,0,0
333,11.1,0.89815,0.54167,1,0,0.00261,1.0,14.669,1.047,12.0,1,0,0
334,11.1333,0.91667,0.625,1,0,0.00269,2.0,14.637,1.054,12.0,1,0,0
335,11.1667,0.92593,0.66667,1,0,0.00284,4.0,14.471,1.057,12.0,1,0,0
336,11.2,0.92593,0.66667,1,0,0.0053,4.0,14.112,1.057,12.0,1,0,0
337,11.2333,0.93056,0.6875,1,0,0.00456,3.0,14.157,1.025,12.0,1,0,0
338,11.2667,0.9213,0.64583,1,0,0.00288,4.0,14.322,1.042,12.0,1,0,0
339,11.3,0.91204,0.60417,1,0,0.00265,3.0,14.453,1.042,12.0,1,0,0
340,11.3333,0.9213,0.64583,1,0,0.0035,3.0,14.296,1.075,12.0,1,0,0
341,11.3667,0.92593,0.66667,1,0,0.00374,3.0,14.258,1.048,12.0,1,0,0
342,11.4,0.93981,0.72917,1,0,0.00553,3.0,14.283,1.066,12.0,1,0,0
343,11.4333,0.93981,0.72917,1,0,0.00565,3.0,14.249,1.035,12.0,1,0,0
344,11.4667,0.93519,0.70833,1,0,0.00584,3.0,14.228,1.044,12.0,1,0,0
345,11.5,0.92593,0.66667,1,0,0.00545,3.0,14.221,1.046,12.0,1,0,0
346,11.5333,0.92593,0.66667,1,0,0.00569,4.0,14.085,1.082,12.0,1,0,0
347,11.5667,0.93056,0.6875,1,0,0.00506,4.0,14.125,1.125,12.0,1,0,0
348,11.6,0.93056,0.6875,1,0,0.00604,3.0,13.958,1.125,12.0,1,0,0
349,11.6333,0.93056,0.6875,1,0,0.00771,3.0,14.096,1.139,12.0,1,0,0
350,11.6667,0.93519,0.70833,1,0,0.00689,3.0,14.146,1.139,12.0,1,0,0
351,11.7,0.93056,0.6875,1,0,0.00697,3.0,14.1,1.149,12.0,1,0,0
352,11.7333,0.92593,0.66667,1,0,0.00565,3.0,14.118,1.124,12.0,1,0,0
353,11.7667,0.92593,0.66667,1,0,0.00323,4.0,14.024,1.131,12.0,1,0,0
354,11.8,0.92593,0.66667,1,0,0.00323,4.0,13.967,1.147,12.0,1,0,0
355,11.8333,0.91667,0.625,1,0,0.00417,2.0,14.119,1.145,12.0,1,0,0
356,11.8667,0.92593,0.66667,1,0,0.00502,2.0,14.105,1.155,12.0,1,0,0
357,11.9,0.93056,0.6875,1,0,0.00588,2.0,14.065,1.151,12.0,1,0,0
358,11.9333,0.93056,0.6875,1,0,0.00619,2.0,14.061,1.153,12.0,1,0,0
359,11.9667,0.9213,0.64583,1,0,0.00518,2.0,14.08,1.151,12.0,1,0,0
360,12.0,0.92593,0.66667,1,0,0.00541,2.0,14.283,1.144,12.0,1,0,0
361,12.0333,0.9213,0.64583,1,0,0.00491,2.0,14.202,1.144,12.0,1,0,0
362,12.0667,0.94444,0.75,1,0,0.00596,4.0,14.212,1.163,12.0,1,0,0
363,12.1,0.93056,0.6875,1,0,0.00674,2.0,14.237,1.168,12.0,1,0,0
364,12.1333,0.93056,0.6875,1,0,0.00678,2.0,14.245,1.16,12.0,1,0,0
365,12.1667,0.93056,0.6875,1,0,0.00674,2.0,14.327,1.145,12.0,1,0,0
366,12.2,0.92593,0.66667,1,0,0.00615,2.0,14.137,1.142,12.0,1,0,0
367,12.2333,0.9213,0.64583,1,0,0.00475,2.0,14.222,1.151,12.0,1,0,0
368,12.2667,0.9213,0.64583,1,0,0.00463,2.0,14.305,1.154,12.0,1,0,0
369,12.3,0.93519,0.70833,1,0,0.00572,2.0,14.586,1.152,12.0,1,0,0
370,12.3333,0.93519,0.70833,1,0,0.00674,2.0,14.508,1.168,12.0,1,0,0
371,12.3667,0.93981,0.72917,1,0,0.00759,2.0,14.502,1.174,12.0,1,0,0
372,12.4,0.92593,0.66667,1,0,0.00705,2.0,14.145,1.165,12.0,1,0,0
373,12.4333,0.9213,0.64583,1,0,0.00596,2.0,14.109,1.183,12.0,1,0,0
374,12.4667,0.91667,0.625,1,0,0.00479,2.0,14.213,1.166,12.0,1,0,0
375,12.5,0.91667,0.625,1,0,0.00479,2.0,14.233,1.152,12.0,1,0,0
376,12.5333,0.9213,0.64583,1,0,0.00627,2.0,14.248,1.167,12.0,1,0,0
377,12.5667,0.92593,0.66667,1,0,0.00744,2.0,14.241,1.179,12.0,1,0,0
378,12.6,0.92593,0.66667,1,0,0.00752,2.0,14.175,1.177,12.0,1,0,0
379,12.6333,0.92593,0.66667,1,0,0.00736,2.0,14.129,1.177,12.0,1,0,0
380,12.6667,0.92593,0.66667,1,0,0.00635,2.0,14.018,1.178,12.0,1,0,0
381,12.7,0.9213,0.64583,1,0,0.00479,2.0,14.26,1.174,12.0,1,0,0
382,12.7333,0.91667,0.625,1,0,0.00483,2.0,14.239,1.181,12.0,1,0,0
383,12.7667,0.9213,0.64583,1,0,0.00502,2.0,14.21,1.174,12.0,1,0,0
384,12.8,0.93056,0.6875,1,0,0.0081,2.0,14.208,1.157,12.0,1,0,0
385,12.8333,0.93056,0.6875,1,0,0.00822,2.0,14.138,1.157,12.0,1,0,0
386,12.8667,0.9213,0.64583,1,0,0.00654,2.0,14.007,1.167,12.0,1,0,0
387,12.9,0.91667,0.625,1,0,0.0046,2.0,14.022,1.157,12.0,1,0,0
388,12.9333,0.91204,0.60417,1,0,0.00374,2.0,14.071,1.166,12.0,1,0,0
389,12.9667,0.91204,0.60417,1,0,0.00417,2.0,14.027,1.155,12.0,1,0,0
390,13.0,0.9213,0.64583,1,0,0.00456,2.0,13.939,1.169,12.0,1,0,0
391,13.0333,0.92593,0.66667,1,0,0.00491,2.0,13.939,1.199,12.0,1,0,0
392,13.0667,0.92593,0.66667,1,0,0.00506,2.0,14.001,1.182,12.0,1,0,0
393,13.1,0.9213,0.64583,1,0,0.00498,2.0,14.021,1.172,12.0,1,0,0
394,13.1333,0.91204,0.60417,1,0,0.0035,2.0,13.887,1.171,12.0,1,0,0
395,13.1667,0.91667,0.625,1,0,0.0046,2.0,13.842,1.169,12.0,1,0,0
396,13.2,0.93519,0.70833,1,0,0.0028,4.0,13.724,1.212,12.0,1,0,0
397,13.2333,0.93519,0.70833,1,0,0.00245,4.0,13.798,1.199,12.0,1,0,0
398,13.2667,0.91204,0.60417,1,0,0.00421,2.0,14.059,1.185,12.0,1,0,0
399,13.3,0.91204,0.60417,1,0,0.00413,2.0,14.041,1.17,12.0,1,0,0
400,13.3333,0.91204,0.60417,1,0,0.00428,2.0,14.039,1.176,12.0,1,0,0
401,13.3667,0.93519,0.70833,1,0,0.00327,3.0,13.89,1.169,12.0,1,0,0
402,13.4,0.93056,0.6875,1,0,0.00323,2.0,13.998,1.169,12.0,1,0,0
403,13.4333,0.93981,0.72917,1,0,0.00296,3.0,13.924,1.199,12.0,1,0,0
404,13.4667,0.90278,0.5625,1,0,0.00245,1.0,14.058,1.2,12.0,1,0,0
405,13.5,0.91667,0.625,1,0,0.00234,2.0,13.955,1.172,12.0,1,0,0
406,13.5333,0.91667,0.625,1,0,0.00234,2.0,14.004,1.176,12.0,1,0,0
407,13.5667,0.90278,0.5625,1,0,0.00234,1.0,14.088,1.181,12.0,1,0,0
408,13.6,0.93519,0.70833,1,0,0.00428,3.0,14.136,1.162,12.0,1,0,0
409,13.6333,0.92593,0.66667,1,0,0.00382,2.0,14.155,1.177,12.0,1,0,0
410,13.6667,0.9213,0.64583,1,0,0.00308,2.0,14.003,1.176,12.0,1,0,0
411,13.7,0.94444,0.75,1,0,0.0035,3.0,13.899,1.197,12.0,1,0,0
412,13.7333,0.94444,0.75,1,0,0.00401,3.0,13.832,1.192,12.0,1,0,0
413,13.7667,0.94444,0.75,1,0,0.00421,3.0,13.846,1.201,12.0,1,0,0
414,13.8,0.93056,0.6875,1,0,0.0035,4.0,13.94,1.19,12.0,1,0,0
415,13.8333,0.9213,0.64583,1,0,0.00296,2.0,14.173,1.186,12.0,1,0,0
416,13.8667,0.90278,0.5625,1,0,0.00261,1.0,14.136,1.181,12.0,1,0,0
417,13.9,0.90278,0.5625,1,0,0.00234,1.0,14.235,1.181,12.0,1,0,0
418,13.9333,0.9213,0.64583,1,0,0.00234,2.0,14.083,1.187,12.0,1,0,0
419,13.9667,0.92593,0.66667,1,0,0.00241,2.0,13.994,1.196,12.0,1,0,0
420,14.0,0.93519,0.70833,1,0,0.00284,3.0,13.855,1.16,12.0,1,0,0
421,14.0333,0.9213,0.64583,1,0,0.00288,2.0,14.25,1.151,12.0,1,0,0
422,14.0667,0.90741,0.58333,1,0,0.00269,1.0,14.287,1.149,12.0,1,0,0
423,14.1,0.90278,0.5625,1,0,0.00234,1.0,14.138,1.121,12.0,1,0,0
424,14.1333,0.90278,0.5625,1,0,0.00234,1.0,14.14,1.116,12.0,1,0,0
425,14.1667,0.90278,0.5625,1,0,0.00234,1.0,14.125,1.121,12.0,1,0,0
426,14.2,0.89815,0.54167,1,0,0.00284,1.0,14.144,1.122,12.0,1,0,0
427,14.2333,0.90278,0.5625,1,0,0.00276,1.0,14.115,1.138,12.0,1,0,0
428,14.2667,0.90741,0.58333,1,0,0.00253,1.0,14.098,1.138,12.0,1,0,0
429,14.3,0.90741,0.58333,1,0,0.00245,1.0,14.15,1.138,12.0,1,0,0
430,14.3333,0.90741,0.58333,1,0,0.00245,1.0,14.056,1.128,12.0,1,0,0
431,14.3667,0.90278,0.5625,1,0,0.00245,1.0,14.134,1.11,12.0,1,0,0
432,14.4,0.89815,0.54167,1,0,0.00315,1.0,13.916,1.007,12.0,1,0,0
433,14.4333,0.89815,0.54167,1,0,0.00315,1.0,14.045,1.055,12.0,1,0,0
434,14.4667,0.89815,0.54167,1,0,0.00288,1.0,14.114,1.064,12.0,1,0,0
435,14.5,0.89352,0.52083,1,0,0.00284,1.0,14.222,1.073,12.0,1,0,0
436,14.5333,0.90278,0.5625,1,0,0.00288,1.0,14.146,1.103,12.0,1,0,0
437,14.5667,0.89815,0.54167,1,0,0.00319,1.0,14.132,1.117,12.0,1,0,0
438,14.6,0.89815,0.54167,1,0,0.003,1.0,14.138,1.141,12.0,1,0,0
439,14.6333,0.90278,0.5625,1,0,0.00257,1.0,14.113,1.127,12.0,1,0,0
440,14.6667,0.89815,0.54167,1,0,0.00319,1.0,14.047,1.111,12.0,1,0,0
441,14.7,0.90278,0.5625,1,0,0.00331,1.0,14.074,1.107,12.0,1,0,0
442,14.7333,0.90278,0.5625,1,0,0.00343,1.0,14.081,1.125,12.0,1,0,0
443,14.7667,0.90741,0.58333,1,0,0.00405,1.0,14.079,1.12,12.0,1,0,0
444,14.8,0.90741,0.58333,1,0,0.00335,1.0,14.384,1.176,12.0,1,0,0
445,14.8333,0.90278,0.5625,1,0,0.00347,1.0,14.328,1.172,12.0,1,0,0
446,14.8667,0.90278,0.5625,1,0,0.00315,1.0,14.566,1.145,12.0,1,0,0
447,14.9,0.90278,0.5625,1,0,0.00323,1.0,14.516,1.114,12.0,1,0,0
448,14.9333,0.90278,0.5625,1,0,0.00304,1.0,14.419,1.056,12.0,1,0,0
449,14.9667,0.90278,0.5625,1,0,0.00335,1.0,14.414,1.043,12.0,1,0,0
450,15.0,0.90278,0.5625,1,0,0.00354,1.0,14.519,1.05,12.0,1,0,0
451,15.0333,0.90278,0.5625,1,0,0.00397,1.0,14.494,1.046,12.0,1,0,0
452,15.0667,0.90278,0.5625,1,0,0.0037,1.0,14.468,1.047,12.0,1,0,0
453,15.1,0.90278,0.5625,1,0,0.00343,1.0,14.549,1.053,12.0,1,0,0
454,15.1333,0.90278,0.5625,1,0,0.00335,1.0,14.282,1.051,12.0,1,0,0
455,15.1667,0.90278,0.5625,1,0,0.00315,1.0,14.354,1.04,12.0,1,0,0
456,15.2,0.90278,0.5625,1,0,0.00362,1.0,14.036,0.996,12.0,1,0,0
457,15.2333,0.90278,0.5625,1,0,0.00467,1.0,14.102,1.002,12.0,1,0,0
458,15.2667,0.90278,0.5625,1,0,0.00514,1.0,14.136,1.034,12.0,1,0,0
459,15.3,0.90278,0.5625,1,0,0.00615,1.0,14.041,1.03,12.0,1,0,0
460,15.3333,0.90278,0.5625,1,0,0.00526,1.0,14.05,1.032,12.0,1,0,0
461,15.3667,0.90278,0.5625,1,0,0.00549,1.0,14.074,1.025,12.0,1,0,0
462,15.4,0.90278,0.5625,1,0,0.00448,1.0,14.095,1.046,12.0,1,0,0
463,15.4333,0.90278,0.5625,1,0,0.00487,1.0,14.151,1.028,12.0,1,0,0
464,15.4667,0.90278,0.5625,1,0,0.00541,1.0,14.191,1.025,12.0,1,0,0
465,15.5,0.90278,0.5625,1,0,0.00643,2.0,14.189,1.012,12.0,1,0,0
466,15.5333,0.90278,0.5625,1,0,0.00615,2.0,14.185,1.019,12.0,1,0,0
467,15.5667,0.90278,0.5625,1,0,0.00549,1.0,14.245,1.021,12.0,1,0,0
468,15.6,0.89815,0.54167,1,0,0.00436,1.0,14.126,1.092,12.0,1,0,0
469,15.6333,0.90278,0.5625,1,0,0.00604,1.0,14.081,1.053,12.0,1,0,0
470,15.6667,0.90278,0.5625,1,0,0.00658,1.0,13.972,1.063,12.0,1,0,0
471,15.7,0.89815,0.54167,1,0,0.00755,1.0,14.05,1.034,12.0,1,0,0
472,15.7333,0.89815,0.54167,1,0,0.00876,1.0,14.079,1.009,12.0,1,0,0
473,15.7667,0.89815,0.54167,1,0,0.00868,1.0,14.031,0.984,12.0,1,0,0
474,15.8,0.89815,0.54167,1,0,0.00713,2.0,14.025,0.982,12.0,1,0,0
475,15.8333,0.89815,0.54167,1,0,0.00744,3.0,14.022,0.986,12.0,1,0,0
476,15.8667,0.89815,0.54167,1,0,0.00728,3.0,14.002,0.996,12.0,1,0,0
477,15.9,0.89815,0.54167,1,0,0.00868,2.0,14.033,0.999,12.0,1,0,0
478,15.9333,0.89815,0.54167,1,0,0.00942,2.0,14.048,1.004,12.0,1,0,0
479,15.9667,0.89815,0.54167,1,0,0.00989,4.0,14.013,1.011,12.0,1,0,0
480,16.0,0.89815,0.54167,1,0,0.01203,2.0,14.425,0.982,12.0,1,0,0
481,16.0333,0.89815,0.54167,1,0,0.01098,3.0,14.395,0.92,12.0,1,0,0
482,16.0667,0.89815,0.54167,1,0,0.00974,3.0,14.461,0.92,12.0,1,0,0
483,16.1,0.89815,0.54167,1,0,0.00997,3.0,14.384,0.913,12.0,1,0,0
484,16.1333,0.90278,0.5625,1,0,0.01067,2.0,14.235,0.94,12.0,1,0,0
485,16.1667,0.90278,0.5625,1,0,0.01195,2.0,14.284,0.944,12.0,1,0,0
486,16.2,0.90278,0.5625,1,0,0.01324,4.0,14.309,0.956,12.0,1,0,0
487,16.2333,0.90278,0.5625,1,0,0.01468,3.0,14.298,0.912,12.0,1,0,0
488,16.2667,0.90278,0.5625,1,0,0.01355,2.0,14.266,0.892,12.0,1,0,0
489,16.3,0.89815,0.54167,1,0,0.01371,2.0,14.363,0.88,12.0,1,0,0
490,16.3333,0.89815,0.54167,1,0,0.0134,2.0,14.422,0.888,12.0,1,0,0
491,16.3667,0.03704,0.16667,1,0,0.01425,2.0,12.262,0.897,12.0,1,0,0
492,16.4,0.0,0.0,0,0,0.01414,0.0,0.0,1.002,12.0,1,0,0
493,16.4333,0.89815,0.54167,1,0,0.01067,2.0,14.16,1.005,12.0,1,0,0
494,16.4667,0.89815,0.54167,1,0,0.01012,2.0,14.136,0.977,12.0,1,0,0
495,16.5,0.89815,0.54167,1,0,0.01051,2.0,14.283,0.921,12.0,1,0,0
496,16.5333,0.89815,0.54167,1,0,0.01133,3.0,14.304,0.905,12.0,1,0,0
497,16.5667,0.89815,0.54167,1,0,0.01168,2.0,14.403,0.83,12.0,1,0,0
498,16.6,0.0,0.0,0,0,0.01266,0.0,0.0,0.835,12.0,1,0,0
499,16.6333,0.01389,0.0625,1,0,0.01121,1.0,12.297,0.818,12.0,1,0,0
500,16.6667,0.01389,0.0625,1,0,0.01098,1.0,12.266,0.848,12.0,1,0,0
501,16.7,0.01852,0.08333,1,0,0.01129,1.0,12.641,0.847,12.0,1,0,0
502,16.7333,0.0463,0.20833,1,0,0.01036,3.0,12.301,0.829,12.0,1,0,0
503,16.7667,0.01852,0.08333,1,0,0.00974,2.0,12.407,0.814,12.0,1,0,0
504,16.8,0.0,0.0,0,0,0.00826,0.0,0.0,0.758,12.0,1,0,0
505,16.8333,0.01389,0.0625,1,0,0.00981,1.0,11.394,0.721,12.0,1,0,0
506,16.8667,0.01852,0.08333,1,0,0.01059,1.0,11.967,0.747,12.0,1,0,0
507,16.9,0.01852,0.08333,1,0,0.01098,1.0,12.042,0.739,12.0,1,0,0
508,16.9333,0.02778,0.125,1,0,0.0102,2.0,12.419,0.757,12.0,1,0,0
509,16.9667,0.01852,0.08333,1,0,0.00974,1.0,12.055,0.745,12.0,1,0,0
510,17.0,0.0,0.0,0,0,0.00814,0.0,0.0,0.725,12.0,1,0,0
511,17.0333,0.01852,0.08333,1,0,0.00798,1.0,12.151,0.696,12.0,1,0,0
512,17.0667,0.01389,0.0625,1,0,0.00845,1.0,12.044,0.695,12.0,1,0,0
513,17.1,0.02315,0.10417,1,0,0.01094,1.0,12.099,0.686,12.0,1,0,0
514,17.1333,0.02778,0.125,1,0,0.01254,1.0,12.515,0.705,12.0,1,0,0
515,17.1667,0.01852,0.08333,1,0,0.01157,1.0,12.947,0.697,12.0,1,0,0
516,17.2,0.04167,0.1875,1,0,0.01005,2.0,12.133,0.76,12.0,1,0,0
517,17.2333,0.00926,0.04167,1,0,0.00896,1.0,11.445,0.718,12.0,1,0,0
518,17.2667,0.03704,0.16667,1,0,0.00946,2.0,12.332,0.716,12.0,1,0,0
519,17.3,0.01389,0.0625,1,0,0.01079,1.0,12.357,0.69,12.0,1,0,0
520,17.3333,0.01852,0.08333,1,0,0.01121,1.0,13.033,0.679,12.0,1,0,0
521,17.3667,0.02315,0.10417,1,0,0.01316,1.0,13.421,0.681,12.0,1,0,0
522,17.4,0.01852,0.08333,1,0,0.01086,1.0,12.906,0.669,12.0,1,0,0
523,17.4333,0.01852,0.08333,1,0,0.01024,1.0,12.321,0.663,12.0,1,0,0
524,17.4667,0.02315,0.10417,1,0,0.00915,2.0,12.004,0.665,12.0,1,0,0
525,17.5,0.01389,0.0625,1,0,0.00977,1.0,11.972,0.67,12.0,1,0,0
526,17.5333,0.01852,0.08333,1,0,0.01083,1.0,12.479,0.678,12.0,1,0,0
527,17.5667,0.01852,0.08333,1,0,0.01262,1.0,12.99,0.666,12.0,1,0,0
528,17.6,0.0463,0.20833,1,0,0.01176,1.0,13.691,0.666,12.0,1,0,0
529,17.6333,0.0463,0.20833,1,0,0.01141,1.0,13.295,0.617,12.0,1,0,0
530,17.6667,0.04167,0.1875,1,0,0.00884,1.0,13.016,0.616,12.0,1,0,0
531,17.7,0.03704,0.16667,1,0,0.006,1.0,12.474,0.606,12.0,1,0,0
532,17.7333,0.88889,0.5,1,0,0.0058,2.0,14.543,0.614,12.0,1,0,0
533,17.7667,0.03704,0.16667,1,0,0.00697,2.0,12.656,0.615,12.0,1,0,0
534,17.8,0.03704,0.16667,1,0,0.00872,1.0,13.013,0.637,12.0,1,0,0
535,17.8333,0.03704,0.16667,1,0,0.0097,1.0,13.25,0.636,12.0,1,0,0
536,17.8667,0.03704,0.16667,1,0,0.00966,1.0,13.322,0.612,12.0,1,0,0
537,17.9,0.03704,0.16667,1,0,0.00748,1.0,12.428,0.59,12.0,1,0,0
538,17.9333,0.01852,0.08333,1,0,0.00802,1.0,12.646,0.578,12.0,1,0,0
539,17.9667,0.03704,0.16667,1,0,0.00837,1.0,12.462,0.575,12.0,1,0,0
540,18.0,0.88889,0.5,1,0,0.0074,2.0,14.797,0.668,12.0,1,0,0
541,18.0333,0.0,0.0,0,0,0.00962,0.0,0.0,0.65,12.0,1,0,0
542,18.0667,0.00926,0.04167,1,0,0.00822,1.0,12.447,0.627,12.0,1,0,0
543,18.1,0.00926,0.04167,1,0,0.00826,1.0,12.505,0.616,12.0,1,0,0
544,18.1333,0.88426,0.47917,1,0,0.0053,4.0,14.758,0.592,12.0,1,0,0
545,18.1667,0.88426,0.47917,1,0,0.00475,3.0,14.769,0.54,12.0,1,0,0
546,18.2,0.88426,0.47917,1,0,0.00436,3.0,14.709,0.531,12.0,1,0,0
547,18.2333,0.88426,0.47917,1,0,0.00471,3.0,14.764,0.529,12.0,1,0,0
548,18.2667,0.88426,0.47917,1,0,0.00572,3.0,14.752,0.535,12.0,1,0,0
549,18.3,0.88426,0.47917,1,0,0.00697,3.0,14.692,0.533,12.0,1,0,0
550,18.3333,0.88426,0.47917,1,0,0.00635,4.0,14.701,0.535,12.0,1,0,0
551,18.3667,0.89815,0.54167,1,0,0.00491,3.0,14.723,0.543,12.0,1,0,0
552,18.4,0.88426,0.47917,1,0,0.00315,3.0,14.426,0.557,12.0,1,0,0
553,18.4333,0.88426,0.47917,1,0,0.00234,2.0,14.107,0.521,12.0,1,0,0
554,18.4667,0.88426,0.47917,1,0,0.003,2.0,14.009,0.511,12.0,1,0,0
555,18.5,0.88426,0.47917,1,0,0.00417,4.0,13.761,0.478,12.0,1,0,0
556,18.5333,0.88426,0.47917,1,0,0.00366,4.0,14.099,0.487,12.0,1,0,0
557,18.5667,0.88426,0.47917,1,0,0.00343,3.0,14.218,0.485,12.0,1,0,0
558,18.6,0.88889,0.5,1,0,0.00327,4.0,14.197,0.48,12.0,1,0,0
559,18.6333,0.88889,0.5,1,0,0.00269,2.0,13.736,0.464,12.0,1,0,0
560,18.6667,0.89352,0.52083,1,0,0.00253,2.0,12.915,0.451,12.0,1,0,0
561,18.7,0.88889,0.5,1,0,0.0028,3.0,12.942,0.451,12.0,1,0,0
562,18.7333,0.88889,0.5,1,0,0.00265,2.0,12.942,0.462,12.0,1,0,0
563,18.7667,0.88426,0.47917,1,0,0.00319,3.0,12.891,0.461,12.0,1,0,0
564,18.8,0.89352,0.52083,1,0,0.00323,3.0,12.961,0.522,12.0,1,0,0
565,18.8333,0.89815,0.54167,1,0,0.00245,2.0,12.905,0.497,12.0,1,0,0
566,18.8667,0.89815,0.54167,1,0,0.00234,1.0,12.895,0.478,12.0,1,0,0
567,18.9,0.90278,0.5625,1,0,0.00234,1.0,12.746,0.468,12.0,1,0,0
568,18.9333,0.88889,0.5,1,0,0.00234,2.0,12.638,0.463,12.0,1,0,0
569,18.9667,0.88889,0.5,1,0,0.00234,2.0,13.38,0.471,12.0,1,0,0
570,19.0,0.03704,0.16667,1,0,0.0,2.0,13.181,0.466,12.0,1,0,0
571,19.0333,0.03241,0.04167,1,0,0.0,2.0,12.134,0.464,12.0,1,0,0
572,19.0667,0.02315,0.0,1,0,0.0,1.0,13.624,0.475,12.0,1,0,0
573,19.1,0.01389,0.0,1,0,0.0,1.0,12.698,0.473,12.0,1,0,0
574,19.1333,0.0,0.0,0,0,0.0,0.0,0.0,0.473,12.0,1,0,0
575,19.1667,0.0,0.0,0,0,0.0,0.0,0.0,0.456,12.0,1,0,0
576,19.2,0.0,0.0,0,0,0.0,0.0,0.0,0.52,12.0,1,0,0
577,19.2333,0.0,0.0,0,0,0.0,0.0,0.0,0.497,12.0,1,0,0
578,19.2667,0.0,0.0,0,0,0.0,0.0,0.0,0.488,12.0,1,0,0
579,19.3,0.01852,0.08333,1,0,0.0,1.0,12.253,0.458,12.0,1,0,0
580,19.3333,0.01389,0.0,1,0,0.0,1.0,14.47,0.448,12.0,1,0,0
581,19.3667,0.02315,0.0,1,0,0.0,1.0,12.75,0.454,12.0,1,0,0
582,19.4,0.01389,0.0,1,0,0.0,1.0,13.341,0.454,12.0,1,0,0
583,19.4333,0.0,0.0,0,0,0.0,0.0,0.0,0.469,12.0,1,0,0
584,19.4667,0.0,0.0,0,0,0.0,0.0,0.0,0.464,12.0,1,0,0
